smiles,logP,qed,SAS,logP_class,images
CCOC[C@H]1CC[NH+](Cc2c[nH]c(C(=O)OC)c2)C1,0.2426,0.743789592353,4.6743963218543065,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3EA190>
CCN(CC(C)(C)O)C(=O)c1cccc(Cl)c1,2.573,0.896375481055,2.149205043379018,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3E9ED0>
O=S(=O)(CCC1CC1)Oc1cccc(Br)c1,2.9578,0.778155363281,2.296703370453228,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3EBB90>
COCCCNC(=O)[C@@H]1[C@@H](C(=O)[O-])[C@@H]2C=C[C@H]1C2,-0.6727,0.5237621644430001,4.623898092376704,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3E89D0>
CCCOc1ccccc1NC(=O)[C@@H]1CCCCC[C@@H]1[NH3+],2.6047,0.816634124375,3.2124730500440117,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57CAD510>
C[C@@H](Cc1ccc(Cl)cc1)N(C)C(=O)Nc1nnc(C2CC2)s1,4.1638,0.846020285742,2.7996500554316537,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3E9E50>
CC1=C[C@@H](C(=O)N2CCO[C@@H](CC[NH+](C)C)C2)N=N1,-0.5134,0.7750773623139999,5.034811609711103,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3E9BD0>
Cc1ccc(CN(C(=O)Nc2ccccc2)[C@H]2CCS(=O)(=O)C2)cc1,3.21622,0.898515467359,2.4578958022205946,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3EA7D0>
CC[C@@H]1CCCCCN1C(=O)NCc1cccc(NC(=O)N(C)C)c1,3.6443,0.8509786060519999,2.5864703510520446,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE55D6A250>
CC(C)Cc1noc(C[NH2+][C@H](C)c2ccc(Cl)cc2Cl)n1,3.3995,0.866048399582,3.714655709919168,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD84B0790>
CN(C)c1ccc(/C=C2/SC(=S)N(NC(N)=O)C2=O)cc1,1.5371,0.657839868504,2.5285407864240743,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57CB2A10>
Cc1ccc2nc(N(C[C@@H]3CCCO3)C(=O)C(C)(C)C)sc2c1,4.16282,0.8143837887119999,2.8644370746624226,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2B27D0>
[NH3+]C[C@@]1([C@]2(O)CCC[C@@H](C3CC3)C2)CCOC1,0.9663,0.783130027453,4.6828034929100415,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57D82B50>
CCCNc1nc(C)cc(-c2cc(C)ccc2F)n1,3.72144,0.883165696384,2.0986634573126164,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3EB750>
Cc1nnc(-c2cc(CC(C)C)n(-c3cccc(C(=O)N[C@@H]4C[C@@H](C)CC(C)(C)C4)c3)n2)o1,5.373819999999999,0.528580090694,3.548164287718992,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8BAF50>
CCc1nc2n(n1)CCC[C@H]2NC(=O)N[C@H](C)[C@@H](C)c1ccccc1,3.1668,0.864882356799,3.5954729793154683,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57C00210>
Cc1ccc(C(=O)[O-])cc1NC(=O)c1ccc(-c2cccc([N+](=O)[O-])c2)o1,2.77902,0.543993122826,2.4352791926072506,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2B3F90>
Clc1ccc([C@H]2NN=C(c3ccccc3)S2)c(Cl)c1,4.6902,0.8314763179699999,2.877381664793525,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57CB0C50>
CCCN1CC(=O)N(CC(=O)N2CCC(=O)CC2)CC1=O,-0.7413,0.7148463945870001,2.5746722676470224,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD385C50>
Cc1c(NP(=O)(C(C)(C)C)C(C)(C)C)c(=O)n(-c2ccccc2)n1C,4.77142,0.763998371472,2.9357946681293043,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD823B7D0>
Cc1ccccc1CS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2nnc(C(C)C)s2)n1,3.63952,0.553654194036,2.6305833830596868,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2B3250>
COc1ccc(/C=C2\SC(=O)N(CCOc3cccc(C)c3)C2=O)c(OC)c1,4.12752,0.627725860132,2.1694279925691866,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8BAB10>
C=CCN(CC=C)C(=O)N[C@@H]1CC[C@H](SCC)C1,3.0442,0.7116495553859999,3.7098663940652936,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2B3B50>
CC[S@@](=O)[C@@H]1CCCC[C@@H]1NC(=O)[C@@H]1C[C@@H]1c1ccccc1F,3.1252,0.885358905136,3.8556921551618375,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC6C7D0>
CC(=O)[C@@H]1CC[C@H]2[C@H]3CC[C@H]4CCC(=O)C[C@]4(C)[C@@H]3CC[C@@]21C,4.8034,0.66530419137,4.125309803039602,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2B2BD0>
Cc1ccccc1/N=C1\S[C@H](CC(=O)Nc2cccc(Cl)c2C)C(=O)N1Cc1ccccn1,5.51234,0.492210169941,2.940402381456595,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2B34D0>
O=C(OCc1ncc(-c2ccccc2)o1)C1CCN(CC(F)(F)F)CC1,3.6591,0.734079415203,2.323672109006281,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57D052D0>
CC[C@@H](NC(=O)NC1CC[NH+](CC(N)=O)CC1)c1cc(F)ccc1F,0.2477,0.603575668012,3.9839830696378074,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE00935B90>
COc1ccc(CNc2ccncc2[N+](=O)[O-])cc1,2.6105,0.657376966986,1.9123668922424668,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC6C6D0>
CC(C)Cn1cc(NC(=O)c2cccnc2[S-])cn1,2.0922,0.871613477029,2.897521222189248,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEDED0D0>
COc1cccc(-c2noc(CNc3cc(NC(C)=O)ccc3F)n2)c1,3.4548,0.688090837401,2.1052359343701053,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2F5D90>
CCCc1nc(C(=O)Nc2c(Cl)ccc3scnc23)n[nH]1,3.2726,0.759221050126,2.816120543509092,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD387C50>
CC(C)CC(=O)Nc1nnc(SCC(=O)Nc2ccc(Br)cc2)s1,4.016,0.494978421324,2.0933032976754387,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57D84290>
C[C@H]1OCC[C@@H]1C(=O)N1CCC[C@@H]1C[C@H](O)c1ccc(F)cc1,2.6652,0.923841758287,3.656431494953884,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04C57310>
CCOc1ccc(C(=O)N(C)CC2=NC(=O)[C@@H]3SC=CC3=N2)cc1,2.1661,0.8240427575329999,3.587542888484037,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEDEDF10>
CCN(C(=O)C(=O)NCCCc1ccccc1)c1cccc(F)c1,2.9276,0.648852412198,2.069077147881421,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2CFAD0>
COc1ccc([C@@H](NCc2cccnc2-n2cncn2)C2CC2)cc1,2.9118,0.712964620471,2.809263474640785,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEDD5290>
CSc1nnc(CCNC(=O)c2ccc(-n3cccn3)cc2)n1-c1ccc(F)cc1,3.2865,0.4547781455830001,2.32157429799018,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD70274D0>
COc1c([C@H](O)c2cncnc2)c(C)nn1C,0.60882,0.857581252568,3.3153919113523864,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD386890>
C[C@@H](c1cscc1Br)[C@@H](C)Cl,4.2414,0.663843429697,4.075542232752571,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04C55750>
CCc1nc(-c2csc(S(=O)(=O)N3CCC[C@H](C(=O)NC4CCCC4)C3)c2)no1,2.82,0.738478136355,3.0445983909577308,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04C552D0>
O=C(NCC1(c2ccccc2)CCOCC1)[C@H]1C[C@@H]1c1ccccc1,3.6547,0.88148785691,2.928992100299917,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2CC790>
CCN(C[C@@H]1COc2ccccc2O1)C(=O)c1cccc(-n2cnnn2)c1,1.9644,0.691214136833,2.8537746997486164,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD7026F10>
CCOc1ccc([C@H]2NC(=O)C3=NN=C(c4ccc(OC)cc4)[C@@H]32)cc1,2.7399,0.8973867953219999,3.265438611383193,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04C556D0>
CCN(C(=O)[C@H](C)N[C@@H](C)c1ccc2c(c1)OCCO2)c1ccccc1,3.55,0.841359090294,2.9621402080567893,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57D7C310>
CC(C)[C@](C)(O)CNC(=O)Cn1ccc2ccccc21,2.1645,0.880537430643,2.8437718733038038,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57D7E210>
C[C@@H]1C[NH+]2CCCC[C@@H]2CN1CCC(C)(C)C(N)=S,0.8303,0.7624677236830001,5.154903310215307,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57D7FFD0>
COc1c(S(=O)(=O)N2C[C@@H](C)O[C@H](C)C2)ccc(Cl)c1Cl,2.7999,0.832439575721,3.1024810170769768,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57D7F990>
CC(C)C[NH+]1CCN(CC(=O)N2CCC[C@@H]2c2ccc3c(c2)OCCO3)CC1,0.9778,0.828640800314,3.815278136949543,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD387C10>
COC(=O)C(C)(C)[C@H]1CCC[NH+]([C@@H]2CCN(c3ccccc3F)C2=O)C1,1.4251,0.8320994240270001,4.503010631302378,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD8339010>
CC[C@@H]1C(=O)NC(=O)C[C@]1(C)Cc1ccccc1OC,2.3167,0.859166783524,3.3772042459822984,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFEC97D0>
O=S(=O)([N-]c1ccc(OC(F)F)c(Cl)c1)c1cccc(OC(F)(F)F)c1,5.2341,0.582176259408,3.245192346606518,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFECBC50>
Cc1ncsc1CCOC(=O)[C@H]1CC(=O)N(CC(F)(F)F)C1,1.94802,0.775705135024,3.160260274259961,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2B1E50>
COc1ccc(-c2cc(C(=O)NCC3CCOCC3)on2)cc1,2.5066,0.916082088007,2.1721356397935807,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD291BD0>
Cc1ccc([C@@H](CNC(=O)Nc2ccnn2C(C)C)N2CCOCC2)o1,2.56042,0.824249471038,3.0365192547697126,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE8BA850>
CC[NH+](CC)CC(=O)NCC(=O)c1ccccc1,-0.0898,0.683915053988,3.1411948106072987,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD3E8A10>
Cc1occc1C(=O)N[C@@H](c1ccccc1)c1ccc2nc(C(F)(F)F)[nH]c2c1,5.00252,0.486078253242,2.9096813132661,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD293F90>
Cc1cccc2sc(OC3CCN(C(=O)/C=C/c4ccco4)CC3)nc12,4.28092,0.618707079588,2.584707019828034,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFEC91D0>
COCC[NH2+][C@@H](C)C(=O)Nc1ccc(S(N)(=O)=O)cc1,-1.1292,0.582113147605,3.4068855329774617,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD368F50>
C[C@H](c1ccccc1)S(=O)(=O)CC(=O)N1CCCc2ccccc21,3.1418,0.8452357643699999,2.7451164178958027,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2B3D50>
COC(=O)CNC(=O)[C@@](C)(N)C(F)(F)F,-0.4447,0.665707175774,3.1760682063552923,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2B2B10>
C[C@H](NC(=O)Cc1ccc(Cl)cc1)c1ccncc1,3.1549,0.917626955677,2.1857725272643886,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD251DD0>
O=C(NCCCn1cc[nH+]c1)NNC(=O)[C@@H]1COc2ccccc2C1,0.274,0.549127987896,3.742386130067549,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD251D10>
O=[N+]([O-])c1ccccc1CNc1ccccc1F,3.346,0.652156149772,1.7546172359466663,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57CF9D50>
[NH3+]CC1(NS(=O)(=O)c2ccc(F)cc2)CCCCC1,1.0488,0.8802254715729999,2.7601647635535453,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57CC0ED0>
Cc1ccc(NC(=O)NCCNc2ccc(-n3cccn3)nn2)cc1,2.20432,0.600997476721,2.2603224690533548,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD251250>
CC(C)(C)OC1CC[NH+](CC2=Cc3cc(Br)ccc3OC2)CC1,3.0873,0.859146291511,3.943265216760816,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD290A10>
C=CC[NH+](CC(=O)[O-])C[C@H]1CCC[C@H](C)C1,-0.3665,0.650000406737,5.255533288515721,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE55A2C110>
O=C([O-])CC1C[C@@H]2CC[C@H](C1)[NH+]2C[C@@H]1CNC(=O)O1,-1.9393,0.659935753119,6.636531386488068,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEDD5E90>
C[C@H]1CN(CCNC(=O)c2ccc[nH]c2=O)C[C@H](C)O1,0.2139,0.8467354498199999,3.0186334118164657,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57C181D0>
CNC(=O)[C@@H]1CCCCN1C(=O)c1ccc(Br)nc1,1.5848,0.847195867527,2.635363625474355,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD252FD0>
N#Cc1nc(N2CCC(OC[C@H]3CCCO3)CC2)ccc1Cl,2.77108,0.84822986645,3.0541269088753467,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD369550>
CCOC(=O)[C@H](C)N1C(=O)/C(=C/c2cc(Br)c(OC)c(OC)c2)SC1=S,3.6191,0.35576821531,2.8940400329104907,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD84CB110>
COC(=O)C[C@H]1CCCCN1C(=O)C=C1CCSCC1,2.384,0.5928924352139999,3.445310364286504,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD282B90>
CN(Cc1ccc(Cl)s1)Cn1ncn(C2CC2)c1=S,3.5533900000000003,0.7705057882100002,2.8857885661660267,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2800D0>
O=C(CCn1cnc2sccc2c1=O)Nc1ccccc1Oc1ccccc1,4.2791,0.510655623816,2.1197651431617253,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFECBAD0>
CCCN(CC1CC1)c1cc2c(cc1Cl)[C@@H](N)C(=O)N2,2.9183,0.869846690449,3.318367677499608,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD283B50>
Cc1cccc(C(=O)N2C[C@@H](C)OCC2(C)C)c1F,2.77362,0.7766029859710001,3.1496099329959115,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD283050>
Cc1ccc2c(c1)CN(S(C)(=O)=O)C[C@@]1(CCC[NH+](Cc3ccccc3)C1)O2,1.76672,0.859166078021,4.575481968270785,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2823D0>
C[C@H]1CC(C(=O)N2CCN(C(=O)C3C[C@H](C)O[C@H](C)C3)C[C@H]2C)C[C@H](C)O1,2.4529,0.7380124386939999,4.146012645101004,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD293450>
CC(C)[C@@H](NC(=O)c1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ncccn2)CC1,2.8866,0.773952975465,2.6386124368850283,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD282B50>
C[C@H](CC1CCCC1)C(=O)NCC1([O-])CCC1,1.602,0.7976519212109999,3.5036053319743186,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD282A10>
Brc1c[nH]c(-c2nc(-c3cccs3)no2)c1,3.5557,0.767557674999,2.7631095228115057,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2B1950>
Cc1ccccc1N1C(=O)C2=CN=NC2=N[C@@H]1SCC(=O)c1ccc(Cl)cc1,4.642919999999998,0.6436319858089999,3.5612944617358675,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2833D0>
COc1ccccc1/C=C/C(=O)OC[C@H]1CC1(Cl)Cl,3.4454,0.464585931615,2.826149055863993,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD251910>
O=C(CSc1nc2scc(-c3ccccc3)c2c(=O)[nH]1)NC1CCCC1,3.8025,0.501639397459,2.277422606872566,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD281010>
CCc1nc(-c2ccccn2)cc(N2CC[NH2+]CC2)n1,0.4844,0.8993494564650001,3.4031024968255963,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57CFBE50>
Cc1noc(COC(=O)c2ccc(-n3cncn3)cc2C)n1,1.62414,0.6810599303239999,2.421105774769174,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD250C50>
CN1CC[NH+](C)C[C@H]1[C@H](O)Cc1ccncc1,-1.1863,0.731120464985,4.698510223679274,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD283ED0>
CC1=[N+](c2ccc(C)cc2)C(SCC(=O)Nc2cccc(C(F)(F)F)c2)=NC(C)(C)C1,6.028919999999999,0.5759636894960001,3.031217911747193,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57D7DFD0>
Cc1cc(C[NH2+]Cc2cccnc2)c(C)n1-c1ccc(Cl)cc1,3.40614,0.7504330211049999,2.9735278848619444,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD251790>
Cc1ccccc1NC(=O)CSc1nnc([C@H]2CCCN2C(=O)c2ccccc2Cl)n1C,4.48502,0.514610294718,2.683064137068465,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD266E90>
CO[C@@H]1CCCN(C(=O)NCCCn2nc3n(c2=O)CCCC3)C1,0.5916,0.812662338164,3.032502430093324,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE5FCF4710>
CC(C)(C)c1ccc(C(=O)N(C[C@@H]2CCCO2)c2nc3ccc(S(C)(=O)=O)cc3s2)cc1,4.8231,0.508639636317,2.877827993954879,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57D46B10>
CC(C)OC(=O)c1ccc(OCc2ncoc2C(C)C)cc1,3.9422,0.730632266157,2.455213899431397,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE04C55950>
CCN(Cc1cccc(C)c1)C(=O)Nc1ccccc1N1CCCC1=O,4.17582,0.8442977839939999,2.089720757654929,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD266210>
COc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)Nc3cc(C)ccc3C)C2)cc1,3.35144,0.816637332847,2.35023014220924,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2666D0>
C[NH+]1CC[C@](O)(C2(C[NH3+])CCCC2)C1,-1.5618,0.52563377032,5.915557352582085,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD267950>
[NH2+]=C(c1n[n-]nc1Cl)N1CCCCC1,-0.9212,0.507699414872,4.424240970307522,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE5FCAFB10>
CCCN[C@@H]1c2cc(OC)ccc2C[C@@H]1[NH+](C)[C@@H](C)CC,1.9738,0.807424002021,4.450746385056577,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD264B10>
Cc1cc(C)cc(NC(=O)N2CCC[C@H]2c2ccccc2C)c1,4.98086,0.798345396125,2.405744619041121,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD264590>
O=C(Nc1cc(N2CCN(Cc3ccccc3)CC2)ncn1)c1cccc2ccccc12,4.2043,0.500581699663,2.0827936452299447,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57D84390>
Cc1cccc(NC(=O)Cn2ccn3nc(-c4ccccc4)cc3c2=O)c1C,3.41854,0.584638285737,2.231881967739586,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD267BD0>
O=C(Nc1ccnn1Cc1ccccc1)c1cccnc1Sc1ccc2c(c1)OCCO2,4.5011,0.451210847902,2.430867005553832,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE0532C1D0>
COc1ccc(C(=O)[O-])cc1NC(=O)c1ccccc1Cl,1.9644,0.941455633163,2.064546538204052,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD234950>
O=C(CCl)Nc1sc2c(c1C(=O)c1ccccc1)CCCC2,4.0352,0.653324796755,2.1294794011428007,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD237F10>
O=C(NCc1nnc2n1CCC2)Nc1nnc(C2CC2)s1,1.2749,0.896589037015,2.594961148805435,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD234390>
C[C@H]([NH2+]Cc1ccc(Cl)cc1)C(=O)Nc1ccccc1,2.4306,0.87228237076,3.0151468015334686,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE57BF7890>
C[C@H]1c2ccsc2CC[NH+]1Cc1cnc(N)s1,1.489,0.8731339732250001,4.841240752425708,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD236690>
C[C@H]1CC([NH2+][C@@H](C)c2c[nH]c3cc(F)ccc23)C[C@H](C)O1,2.8874,0.889642806945,4.334335811814563,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD236F10>
CC(=O)Nc1cc(NC(=O)[C@@H](C)Oc2cccc(C(C)C)c2)ccc1F,4.3135,0.774816848308,2.3841633296137896,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD234190>
Cc1cc(NC(=O)C(C)(C)C)sc1C(=O)N1C[C@H](CO)OC[C@@H]1C,2.2629200000000003,0.8745071367730001,3.5611898778326267,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD235A50>
C[C@@H](Sc1ccc(Br)cc1N)C(=O)Nc1ccccc1,4.1506,0.617916597832,2.3420779322448624,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD234790>
Cn1nccc1CNC(=O)c1ccc(F)c(S(=O)(=O)NC(C)(C)C)c1,1.5659999999999998,0.8453092508519999,2.385493256842544,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD384610>
COc1ccc([C@H]2CC(=O)c3cnc(Nc4ccc(F)cc4)nc3C2)cc1OC,4.2892,0.6685510954389999,2.708216926638915,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD236090>
CN1C(=O)CO[C@H](C(=O)NCCC[NH+](C)C)[C@@H]1c1ccccc1,-0.7643,0.707986183792,4.0387021352779815,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DE5FCF5450>
O=c1c2ccccc2nc(N/N=C/c2ccc(Cl)o2)n1-c1ccccc1,4.0781,0.4210295094780001,2.3624890036337014,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEDEFDD0>
C[C@@H](C(=O)Nc1cccc(F)c1)[S@@](=O)Cc1noc(Cc2ccccc2)n1,3.0754,0.6653196415179999,3.188911835006305,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD386CD0>
CCOC(=O)[C@]1(NC)CC[C@H](Oc2ccccc2F)C1,2.2783,0.84280447771,3.2149323129153657,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2CCCD0>
O=C(CCCc1nc(-c2cnccn2)no1)c1ccc(Cl)cc1,3.3856,0.632414469401,2.227344595017461,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD234090>
NNC(=O)C[S@@](=O)Cc1ccc(Cl)cc1Cl,1.232,0.5010437494169999,3.0199273959993542,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD386010>
